feedforward_error_probability,h,k,H1,V,E1,E_B,E_A,E_A_minus_E_B,E_B_over_E_A,phi,trace_final,initial_energy,post_alice_energy,post_noise_energy,noise_energy_delta,final_global_energy,survival_model,survival_x_column,survival_ratio,survives_positive,survives_half,readout_error_probability,noise_model,noise_strength,noise_qubit
,1.0,0.5,0.03741377220182028,0.18982672714805454,0.22724049934987484,-0.22724049934987484,0.8944271909999154,1.1216676903497902,-0.2540626018936586,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.3684736022298707,0.4740464112299553,1.1216676903497904,bob_dephasing,noise_strength,-3.131208591867088,False,False,,dephasing,0.53,1.0
,1.0,0.5,0.03458534507707407,0.1983120085222932,0.23289735359936725,-0.23289735359936725,0.8944271909999154,1.1273245445992828,-0.26038715721399536,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.3774178741398704,0.48299068313995497,1.127324544599283,bob_dephasing,noise_strength,-3.2091559237891096,False,False,,dephasing,0.54,1.0
,1.0,0.5,0.03175691795232789,0.20679728989653176,0.23855420784885967,-0.23855420784885967,0.8944271909999154,1.1329813988487751,-0.2667117125343322,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.3863621460498694,0.491934955049954,1.1329813988487751,bob_dephasing,noise_strength,-3.2871032557111306,False,False,,dephasing,0.55,1.0
,1.0,0.5,0.028928490827581685,0.21528257127077033,0.24421106209835203,-0.24421106209835203,0.8944271909999154,1.1386382530982675,-0.27303626785466895,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.3953064179598684,0.500879226959953,1.1386382530982675,bob_dephasing,noise_strength,-3.3650505876331507,False,False,,dephasing,0.56,1.0
,1.0,0.5,0.026100063702835505,0.2237678526450089,0.2498679163478444,-0.2498679163478444,0.8944271909999154,1.1442951073477599,-0.27936082317500566,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.4042506898698677,0.5098234988699523,1.14429510734776,bob_dephasing,noise_strength,-3.442997919555171,False,False,,dephasing,0.5700000000000001,1.0
,1.0,0.5,0.023271636578089352,0.23225313401924738,0.25552477059733675,-0.25552477059733675,0.8944271909999154,1.1499519615972522,-0.2856853784953424,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.4131949617798665,0.5187677707799511,1.1499519615972522,bob_dephasing,noise_strength,-3.5209452514771913,False,False,,dephasing,0.58,1.0
,1.0,0.5,0.02044320945334316,0.240738415393486,0.26118162484682916,-0.26118162484682916,0.8944271909999154,1.1556088158467446,-0.2920099338156792,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.422139233689866,0.5277120426899505,1.1556088158467448,bob_dephasing,noise_strength,-3.5988925833992123,False,False,,dephasing,0.59,1.0
,1.0,0.5,0.017614782328596937,0.2492236967677246,0.2668384790963215,-0.2668384790963215,0.8944271909999154,1.161265670096237,-0.29833448913601596,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.4310835055998652,0.5366563145999498,1.1612656700962372,bob_dephasing,noise_strength,-3.6768399153212328,False,False,,dephasing,0.6,1.0
,1.0,0.5,0.014786355203850785,0.25770897814196314,0.27249533334581394,-0.27249533334581394,0.8944271909999154,1.1669225243457293,-0.3046590444563527,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.4400277775098642,0.5456005865099488,1.1669225243457295,bob_dephasing,noise_strength,-3.7547872472432537,False,False,,dephasing,0.61,1.0
,1.0,0.5,0.011957928079104535,0.2661942595162018,0.27815218759530635,-0.27815218759530635,0.8944271909999154,1.1725793785952217,-0.31098359977668955,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.4489720494198635,0.554544858419948,1.1725793785952217,bob_dephasing,noise_strength,-3.8327345791652747,False,False,,dephasing,0.62,1.0
,1.0,0.5,0.009129500954358369,0.27467954089044033,0.2838090418447987,-0.2838090418447987,0.8944271909999154,1.1782362328447142,-0.3173081550970263,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.4579163213298625,0.5634891303299471,1.1782362328447142,bob_dephasing,noise_strength,-3.9106819110872952,False,False,,dephasing,0.63,1.0
,1.0,0.5,0.006301073829612147,0.283164822264679,0.28946589609429113,-0.28946589609429113,0.8944271909999154,1.1838930870942066,-0.3236327104173631,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.466860593239862,0.5724334022399465,1.1838930870942068,bob_dephasing,noise_strength,-3.988629243009316,False,False,,dephasing,0.64,1.0
,1.0,0.5,0.003472646704865995,0.2916501036389175,0.29512275034378355,-0.29512275034378355,0.8944271909999154,1.189549941343699,-0.3299572657376999,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.4758048651498608,0.5813776741499453,1.189549941343699,bob_dephasing,noise_strength,-4.066576574931338,False,False,,dephasing,0.65,1.0
,1.0,0.5,0.0006442195801198008,0.300135385013156,0.3007796045932758,-0.3007796045932758,0.8944271909999154,1.195206795593191,-0.3362818210580365,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.4847491370598598,0.5903219460599444,1.195206795593191,bob_dephasing,noise_strength,-4.144523906853356,False,False,,dephasing,0.66,1.0
,1.0,0.5,-0.002184207544626421,0.3086206663873947,0.30643645884276827,-0.30643645884276827,0.8944271909999154,1.2008636498426837,-0.3426063763783734,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.4936934089698595,0.5992662179699441,1.200863649842684,bob_dephasing,noise_strength,-4.222471238775378,False,False,,dephasing,0.67,1.0
,1.0,0.5,-0.005012634669372587,0.31710594776163314,0.31209331309226057,-0.31209331309226057,0.8944271909999154,1.206520504092176,-0.34893093169871003,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.5026376808798585,0.6082104898799431,1.2065205040921763,bob_dephasing,noise_strength,-4.300418570697397,False,False,,dephasing,0.68,1.0
,1.0,0.5,-0.007841061794118795,0.32559122913587185,0.31775016734175304,-0.31775016734175304,0.8944271909999154,1.2121773583416684,-0.3552554870190469,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.5115819527898575,0.6171547617899421,1.2121773583416686,bob_dephasing,noise_strength,-4.378365902619419,False,False,,dephasing,0.6900000000000001,1.0
,1.0,0.5,-0.010669488918864975,0.3340765105101103,0.3234070215912453,-0.3234070215912453,0.8944271909999154,1.2178342125911608,-0.3615800423393835,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.5205262246998568,0.6260990336999414,1.2178342125911608,bob_dephasing,noise_strength,-4.456313234541438,False,False,,dephasing,0.7000000000000001,1.0
,1.0,0.5,-0.013497916043611127,0.3425617918843488,0.3290638758407377,-0.3290638758407377,0.8944271909999154,1.2234910668406531,-0.36790459765972033,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.5294704966098558,0.6350433056099404,1.2234910668406531,bob_dephasing,noise_strength,-4.534260566463459,False,False,,dephasing,0.71,1.0
,1.0,0.5,-0.01632634316835735,0.35104707325858747,0.3347207300902301,-0.3347207300902301,0.8944271909999154,1.2291479210901455,-0.37422915298005716,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.538414768519855,0.6439875775199396,1.229147921090146,bob_dephasing,noise_strength,-4.6122078983854795,False,False,,dephasing,0.72,1.0
,1.0,0.5,-0.01915477029310353,0.35953235463282596,0.3403775843397224,-0.3403775843397224,0.8944271909999154,1.2348047753396378,-0.3805537083003938,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.5473590404298543,0.6529318494299389,1.234804775339638,bob_dephasing,noise_strength,-4.690155230307499,False,False,,dephasing,0.73,1.0
,1.0,0.5,-0.021983197417849695,0.36801763600706455,0.34603443858921484,-0.34603443858921484,0.8944271909999154,1.2404616295891302,-0.38687826362073063,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.5563033123398533,0.6618761213399379,1.2404616295891304,bob_dephasing,noise_strength,-4.768102562229521,False,False,,dephasing,0.74,1.0
,1.0,0.5,-0.02481162454259589,0.37650291738130315,0.35169129283870726,-0.35169129283870726,0.8944271909999154,1.2461184838386226,-0.3932028189410674,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.5652475842498526,0.6708203932499371,1.2461184838386228,bob_dephasing,noise_strength,-4.846049894151542,False,False,,dephasing,0.75,1.0
,1.0,0.5,-0.027640051667342097,0.3849881987555417,0.3573481470881996,-0.3573481470881996,0.8944271909999154,1.2517753380881151,-0.39952737426140417,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.5741918561598516,0.6797646651599362,1.2517753380881151,bob_dephasing,noise_strength,-4.923997226073562,False,False,,dephasing,0.76,1.0
,1.0,0.5,-0.030468478792088305,0.39347348012978034,0.36300500133769203,-0.36300500133769203,0.8944271909999154,1.2574321923376075,-0.40585192958174093,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.5831361280698508,0.6887089370699354,1.2574321923376075,bob_dephasing,noise_strength,-5.001944557995583,False,False,,dephasing,0.77,1.0
,1.0,0.5,-0.033296905916834485,0.4019587615040189,0.3686618555871844,-0.3686618555871844,0.8944271909999154,1.2630890465870999,-0.4121764849020777,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.5920803999798498,0.6976532089799344,1.2630890465871,bob_dephasing,noise_strength,-5.0798918899176035,False,False,,dephasing,0.78,1.0
,1.0,0.5,-0.03612533304158069,0.4104440428782574,0.3743187098366767,-0.3743187098366767,0.8944271909999154,1.268745900836592,-0.41850104022241436,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.6010246718898489,0.7065974808899335,1.2687459008365924,bob_dephasing,noise_strength,-5.157839221839622,False,False,,dephasing,0.79,1.0
,1.0,0.5,-0.03895376016632686,0.41892932425249596,0.3799755640861691,-0.3799755640861691,0.8944271909999154,1.2744027550860846,-0.4248255955427512,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.6099689437998481,0.7155417527999327,1.2744027550860844,bob_dephasing,noise_strength,-5.235786553761644,False,False,,dephasing,0.8,1.0
,1.0,0.5,-0.04178218729107307,0.4274146056267346,0.38563241833566153,-0.38563241833566153,0.8944271909999154,1.280059609335577,-0.431150150863088,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6189132157098476,0.7244860247099322,1.2800596093355772,bob_dephasing,noise_strength,-5.313733885683665,False,False,,dephasing,0.81,1.0
,1.0,0.5,-0.04461061441581926,0.43589988700097326,0.391289272585154,-0.391289272585154,0.8944271909999154,1.2857164635850693,-0.4374747061834248,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.6278574876198468,0.7334302966199314,1.2857164635850697,bob_dephasing,noise_strength,-5.3916812176056865,False,False,,dephasing,0.8200000000000001,1.0
,1.0,0.5,-0.047439041540565434,0.4443851683752118,0.39694612683464636,-0.39694612683464636,0.8944271909999154,1.2913733178345619,-0.4437992615037616,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6368017595298459,0.7423745685299304,1.2913733178345619,bob_dephasing,noise_strength,-5.469628549527707,False,False,,dephasing,0.8300000000000001,1.0
,1.0,0.5,-0.05026746866531161,0.45287044974945023,0.4026029810841386,-0.4026029810841386,0.8944271909999154,1.297030172084054,-0.4501238168240982,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6457460314398449,0.7513188404399295,1.2970301720840542,bob_dephasing,noise_strength,-5.547575881449726,False,False,,dephasing,0.84,1.0
,1.0,0.5,-0.05309589579005783,0.4613557311236889,0.4082598353336311,-0.4082598353336311,0.8944271909999154,1.3026870263335466,-0.45644837214443507,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.654690303349844,0.7602631123499285,1.3026870263335468,bob_dephasing,noise_strength,-5.625523213371747,False,False,,dephasing,0.85,1.0
,1.0,0.5,-0.05592432291480401,0.4698410124979274,0.41391668958312344,-0.41391668958312344,0.8944271909999154,1.3083438805830387,-0.4627729274647718,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.6636345752598432,0.7692073842599277,1.3083438805830387,bob_dephasing,noise_strength,-5.703470545293768,False,False,,dephasing,0.86,1.0
,1.0,0.5,-0.05875275003955018,0.47832629387216596,0.4195735438326158,-0.4195735438326158,0.8944271909999154,1.3140007348325313,-0.46909748278510854,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.6725788471698424,0.778151656169927,1.3140007348325313,bob_dephasing,noise_strength,-5.781417877215788,False,False,,dephasing,0.87,1.0
,1.0,0.5,-0.061581177164296404,0.4868115752464046,0.4252303980821082,-0.4252303980821082,0.8944271909999154,1.3196575890820237,-0.4754220381054453,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.6815231190798416,0.7870959280799262,1.3196575890820237,bob_dephasing,noise_strength,-5.859365209137809,False,False,,dephasing,0.88,1.0
,1.0,0.5,-0.06440960428904258,0.4952968566206431,0.4308872523316005,-0.4308872523316005,0.8944271909999154,1.325314443331516,-0.481746593425782,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.6904673909898407,0.7960401999899253,1.3253144433315163,bob_dephasing,noise_strength,-5.937312541059828,False,False,,dephasing,0.89,1.0
,1.0,0.5,-0.06723803141378876,0.5037821379948817,0.43654410658109294,-0.43654410658109294,0.8944271909999154,1.3309712975810084,-0.4880711487461188,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.69941166289984,0.8049844718999245,1.3309712975810082,bob_dephasing,noise_strength,-6.01525987298185,False,False,,dephasing,0.9,1.0
,1.0,0.5,-0.07006645853853494,0.5122674193691203,0.4422009608305854,-0.4422009608305854,0.8944271909999154,1.3366281518305008,-0.49439570406645567,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.708355934809839,0.8139287438099235,1.3366281518305008,bob_dephasing,noise_strength,-6.093207204903871,False,False,,dephasing,0.91,1.0
,1.0,0.5,-0.07289488566328117,0.5207527007433589,0.4478578150800777,-0.4478578150800777,0.8944271909999154,1.3422850060799931,-0.5007202593867923,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.717300206719838,0.8228730157199226,1.3422850060799933,bob_dephasing,noise_strength,-6.171154536825891,False,False,,dephasing,0.92,1.0
,1.0,0.5,-0.07572331278802735,0.5292379821175975,0.4535146693295702,-0.4535146693295702,0.8944271909999154,1.3479418603294855,-0.5070448147071293,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.7262444786298374,0.831817287629922,1.3479418603294857,bob_dephasing,noise_strength,-6.249101868747913,False,False,,dephasing,0.93,1.0
,1.0,0.5,-0.07855173991277353,0.5377232634918361,0.45917152357906255,-0.45917152357906255,0.8944271909999154,1.353598714578978,-0.513369370027466,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.7351887505398367,0.8407615595399213,1.353598714578978,bob_dephasing,noise_strength,-6.327049200669933,False,False,,dephasing,0.9400000000000001,1.0
,1.0,0.5,-0.08138016703751974,0.5462085448660746,0.4648283778285549,-0.4648283778285549,0.8944271909999154,1.3592555688284702,-0.5196939253478027,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.7441330224498357,0.8497058314499203,1.3592555688284704,bob_dephasing,noise_strength,-6.404996532591953,False,False,,dephasing,0.9500000000000001,1.0
,1.0,0.5,-0.08420859416226588,0.554693826240313,0.47048523207804716,-0.47048523207804716,0.8944271909999154,1.3649124230779626,-0.5260184806681393,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.7530772943598347,0.8586501033599193,1.3649124230779628,bob_dephasing,noise_strength,-6.482943864513972,False,False,,dephasing,0.96,1.0
,1.0,0.5,-0.0870370212870121,0.5631791076145518,0.47614208632753974,-0.47614208632753974,0.8944271909999154,1.3705692773274551,-0.5323430359884763,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.762021566269834,0.8675943752699186,1.370569277327455,bob_dephasing,noise_strength,-6.560891196435995,False,False,,dephasing,0.97,1.0
,1.0,0.5,-0.0898654484117583,0.5716643889887904,0.48179894057703204,-0.48179894057703204,0.8944271909999154,1.3762261315769475,-0.538667591308813,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.7709658381798332,0.8765386471799178,1.3762261315769477,bob_dephasing,noise_strength,-6.638838528358015,False,False,,dephasing,0.98,1.0
,1.0,0.5,-0.09269387553650447,0.5801496703630289,0.4874557948265244,-0.4874557948265244,0.8944271909999154,1.3818829858264399,-0.5449921466291497,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.7799101100898325,0.885482919089917,1.38188298582644,bob_dephasing,noise_strength,-6.716785860280035,False,False,,dephasing,0.99,1.0
,1.0,0.5,-0.09552230266125068,0.5886349517372674,0.49311264907601676,-0.49311264907601676,0.8944271909999154,1.3875398400759322,-0.5513167019494865,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.7888543819998315,0.8944271909999161,1.3875398400759322,bob_dephasing,noise_strength,-6.794733192202056,False,False,,dephasing,1.0,1.0
,1.0,0.5,0.18732040981336842,-0.25989318568658965,-0.07257277587322122,0.07257277587322122,0.8944271909999154,0.8218544151266942,0.0811388300841897,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,0.8944271909999154,0.0,0.8218544151266944,bob_depolarizing,noise_strength,1.0,True,True,,depolarizing,0.0,1.0
,1.0,0.5,0.19674850022918905,-0.25046509527076904,-0.053716595041579995,0.053716595041579995,0.8944271909999154,0.8407105959583354,0.06005697901640054,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,0.9123157348199138,0.01788854381999838,0.8407105959583355,bob_depolarizing,noise_strength,0.740175560259932,True,True,,depolarizing,0.01,1.0
,1.0,0.5,0.20617659064500962,-0.24103700485494833,-0.03486041420993871,0.03486041420993871,0.8944271909999154,0.8595667767899767,0.03897512794861131,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,0.9302042786399124,0.035777087639996985,0.8595667767899771,bob_depolarizing,noise_strength,0.48035112051986323,True,False,,depolarizing,0.02,1.0
,1.0,0.5,0.2156046810608303,-0.2316089144391278,-0.016004233378297483,0.016004233378297483,0.8944271909999154,0.8784229576216179,0.01789327688082215,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,0.9480928224599102,0.05366563145999481,0.8784229576216183,bob_depolarizing,noise_strength,0.22052668077979526,True,False,,depolarizing,0.03,1.0
,1.0,0.5,0.22503277147665085,-0.22218082402330713,0.0028519474533437172,-0.0028519474533437172,0.8944271909999154,0.8972791384532591,-0.0031885741869669827,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,0.9659813662799087,0.0715541752799933,0.897279138453259,bob_depolarizing,noise_strength,-0.039297758960272364,False,False,,depolarizing,0.04,1.0
,1.0,0.5,0.23446086189247148,-0.21275273360748653,0.021708128284984946,-0.021708128284984946,0.8944271909999154,0.9161353192849003,-0.024270425254756145,0.1608752771983211,0.9999999999999996,-9.109263393802676e-17,0.8944271909999154,0.9838699100999069,0.08944271909999146,0.9161353192849004,bob_depolarizing,noise_strength,-0.29912219870034035,False,False,,depolarizing,0.05,1.0
,1.0,0.5,0.24388895230829216,-0.20332464319166588,0.040564309116626285,-0.040564309116626285,0.8944271909999154,0.9349915001165416,-0.04535227632254543,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.0017584539199054,0.10733126291998996,0.9349915001165419,bob_depolarizing,noise_strength,-0.5589466384404099,False,False,,depolarizing,0.06,1.0
,1.0,0.5,0.25331704272411276,-0.19389655277584528,0.059420489948267485,-0.059420489948267485,0.8944271909999154,0.9538476809481828,-0.06643412739033457,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.0196469977399034,0.125219806739988,0.953847680948183,bob_depolarizing,noise_strength,-0.8187710781804775,False,False,,depolarizing,0.07,1.0
,1.0,0.5,0.2627451331399335,-0.1844684623600246,0.07827667077990888,-0.07827667077990888,0.8944271909999154,0.9727038617798243,-0.08751597845812391,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.0375355415599021,0.14310835055998672,0.9727038617798246,bob_depolarizing,noise_strength,-1.0785955179205478,False,False,,depolarizing,0.08,1.0
,1.0,0.5,0.2721732235557541,-0.17504037194420397,0.09713285161155011,-0.09713285161155011,0.8944271909999154,0.9915600426114655,-0.10859782952591307,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.0554240853799004,0.160996894379985,0.9915600426114656,bob_depolarizing,noise_strength,-1.3384199576606157,False,False,,depolarizing,0.09,1.0
,1.0,0.5,0.2816013139715746,-0.16561228152838342,0.1159890324431912,-0.1159890324431912,0.8944271909999154,1.0104162234431067,-0.12967968059370208,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.0733126291998987,0.17888543819998326,1.0104162234431067,bob_depolarizing,noise_strength,-1.598244397400682,False,False,,depolarizing,0.1,1.0
,1.0,0.5,0.29102940438739533,-0.15618419111256265,0.13484521327483268,-0.13484521327483268,0.8944271909999154,1.029272404274748,-0.15076153166149153,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.0912011730198972,0.19677398201998175,1.0292724042747483,bob_depolarizing,noise_strength,-1.8580688371407532,False,False,,depolarizing,0.11,1.0
,1.0,0.5,0.30045749480321604,-0.14675610069674205,0.153701394106474,-0.153701394106474,0.8944271909999154,1.0481285851063893,-0.1718433827292808,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.1090897168398952,0.2146625258399798,1.0481285851063895,bob_depolarizing,noise_strength,-2.1178932768808223,False,False,,depolarizing,0.12,1.0
,1.0,0.5,0.30988558521903653,-0.1373280102809214,0.17255757493811513,-0.17255757493811513,0.8944271909999154,1.0669847659380305,-0.19292523379706986,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.1269782606598935,0.23255106965997807,1.0669847659380307,bob_depolarizing,noise_strength,-2.3777177166208894,False,False,,depolarizing,0.13,1.0
,1.0,0.5,0.3193136756348572,-0.1278999198651008,0.1914137557697564,-0.1914137557697564,0.8944271909999154,1.0858409467696717,-0.21400708486485906,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.1448668044798915,0.2504396134799761,1.085840946769672,bob_depolarizing,noise_strength,-2.637542156360958,False,False,,depolarizing,0.14,1.0
,1.0,0.5,0.32874176605067784,-0.11847182944928017,0.21026993660139767,-0.21026993660139767,0.8944271909999154,1.1046971276013131,-0.23508893593264826,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.1627553482998905,0.26832815729997506,1.1046971276013133,bob_depolarizing,noise_strength,-2.897366596101026,False,False,,depolarizing,0.15,1.0
,1.0,0.5,0.3381698564664985,-0.1090437390334595,0.229126117433039,-0.229126117433039,0.8944271909999154,1.1235533084329545,-0.25617078700043755,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.1806438921198887,0.2862167011199733,1.1235533084329545,bob_depolarizing,noise_strength,-3.157191035841096,False,False,,depolarizing,0.16,1.0
,1.0,0.5,0.3475979468823191,-0.09961564861763887,0.2479822982646802,-0.2479822982646802,0.8944271909999154,1.1424094892645957,-0.2772526380682267,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.1985324359398868,0.3041052449399714,1.142409489264596,bob_depolarizing,noise_strength,-3.4170154755811635,False,False,,depolarizing,0.17,1.0
,1.0,0.5,0.35702603729813975,-0.09018755820181831,0.2668384790963214,-0.2668384790963214,0.8944271909999154,1.161265670096237,-0.29833448913601585,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.2164209797598853,0.32199378875996987,1.1612656700962374,bob_depolarizing,noise_strength,-3.676839915321231,False,False,,depolarizing,0.18,1.0
,1.0,0.5,0.36645412771396035,-0.0807594677859976,0.2856946599279627,-0.2856946599279627,0.8944271909999154,1.1801218509278781,-0.3194163402038051,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.2343095235798835,0.33988233257996814,1.1801218509278784,bob_depolarizing,noise_strength,-3.9366643550613003,False,False,,depolarizing,0.19,1.0
,1.0,0.5,0.37588221812978084,-0.07133137737017703,0.3045508407596038,-0.3045508407596038,0.8944271909999154,1.1989780317595193,-0.3404981912715941,0.1608752771983211,0.9999999999999997,-9.109263393802676e-17,0.8944271909999154,1.2521980673998818,0.3577708763999664,1.1989780317595193,bob_depolarizing,noise_strength,-4.1964887948013665,False,False,,depolarizing,0.2,1.0
,1.0,0.5,0.38531030854560155,-0.061903286954356374,0.3234070215912452,-0.3234070215912452,0.8944271909999154,1.2178342125911605,-0.3615800423393834,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.2700866112198799,0.37565942021996446,1.2178342125911608,bob_depolarizing,noise_strength,-4.456313234541437,False,False,,depolarizing,0.21,1.0
,1.0,0.5,0.39473839896142227,-0.052475196538535725,0.34226320242288655,-0.34226320242288655,0.8944271909999154,1.236690393422802,-0.3826618934071727,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.2879751550398784,0.39354796403996295,1.2366903934228022,bob_depolarizing,noise_strength,-4.716137674281506,False,False,,depolarizing,0.22,1.0
,1.0,0.5,0.4041664893772429,-0.0430471061227151,0.3611193832545278,-0.3611193832545278,0.8944271909999154,1.2555465742544432,-0.4037437444749619,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.3058636988598769,0.41143650785996144,1.2555465742544434,bob_depolarizing,noise_strength,-4.975962114021574,False,False,,depolarizing,0.23,1.0
,1.0,0.5,0.41359457979306347,-0.033619015706894434,0.37997556408616906,-0.37997556408616906,0.8944271909999154,1.2744027550860846,-0.4248255955427511,0.1608752771983211,0.9999999999999998,-9.109263393802676e-17,0.8944271909999154,1.3237522426798747,0.42932505167995927,1.2744027550860848,bob_depolarizing,noise_strength,-5.235786553761643,False,False,,depolarizing,0.24,1.0
,1.0,0.5,0.4230226702088841,-0.02419092529107389,0.39883174491781026,-0.39883174491781026,0.8944271909999154,1.2932589359177258,-0.4459074466105402,0.1608752771983211,0.9999999999999996,-9.109263393802676e-17,0.8944271909999154,1.341640786499873,0.44721359549995754,1.2932589359177258,bob_depolarizing,noise_strength,-5.49561099350171,False,False,,depolarizing,0.25,1.0
,1.0,0.5,0.4324507606247049,-0.014762834875253143,0.41768792574945174,-0.41768792574945174,0.8944271909999154,1.3121151167493672,-0.4669892976783297,0.1608752771983211,0.9999999999999999,-9.109263393802676e-17,0.8944271909999154,1.3595293303198719,0.4651021393199565,1.3121151167493672,bob_depolarizing,noise_strength,-5.755435433241782,False,False,,depolarizing,0.26,1.0
,1.0,0.5,0.4418788510405256,-0.005334744459432467,0.4365441065810931,-0.4365441065810931,0.8944271909999154,1.3309712975810086,-0.488071148746119,0.1608752771983211,1.0,-9.109263393802676e-17,0.8944271909999154,1.3774178741398702,0.48299068313995475,1.3309712975810088,bob_depolarizing,noise_strength,-6.015259872981852,False,False,,depolarizing,0.27,1.0
